Name,Email,Course,Age
Student_7905,user_7905@student.ac.uk,Unknown,21
Student_7906,user_7906.email.com,Unknown,44
Student_7907,user_7907.email.com,Business,33
Student_7908,user_7908.email.com,Automation,19
Student_7909,user_7909.email.com,Computing,32
Student_7910,user_7910.email.com,Automation,24
Student_7911,user_7911@email.com,Business,15
Student_7912,user_7912@student.ac.uk,Computing,25
Student_7913,user_7913@student.ac.uk,Computing,30
Student_7914,user_7914@gmail.com,Business,29
Student_7915,user_7915@gmail.com,Computing,44
Student_7916,user_7916.email.com,Automation,29
Student_7917,user_7917@student.ac.uk,Automation,37
Student_7918,user_7918@student.ac.uk,Automation,20
Student_7919,user_7919.email.com,Business,22
Student_7920,user_7920.email.com,Computing,41
Student_7921,user_7921@gmail.com,Computing,15
Student_7922,user_7922@email.com,Automation,42
Student_7923,user_7923@email.com,Unknown,15
Student_7924,user_7924@gmail.com,Unknown,18
Student_7925,user_7925.email.com,Automation,29
Student_7926,user_7926@student.ac.uk,Computing,26
Student_7927,user_7927.email.com,Unknown,22
Student_7928,user_7928@student.ac.uk,Business,41
Student_7929,user_7929@gmail.com,Business,42
Student_7930,user_7930@email.com,Unknown,30
Student_7931,user_7931.email.com,Business,20
Student_7932,user_7932@email.com,Computing,41
Student_7933,user_7933@student.ac.uk,Computing,37
Student_7934,user_7934@student.ac.uk,Computing,39
Student_7935,user_7935@gmail.com,Automation,14
Student_7936,user_7936@email.com,Computing,38
Student_7937,user_7937@gmail.com,Business,35
Student_7938,user_7938@email.com,Computing,32
Student_7939,user_7939@email.com,Business,32
Student_7940,user_7940@email.com,Computing,16
Student_7941,user_7941.email.com,Unknown,27
Student_7942,user_7942@gmail.com,Automation,42
Student_7943,user_7943@gmail.com,Unknown,17
Student_7944,user_7944@email.com,Computing,37
Student_7945,user_7945@email.com,Automation,34
Student_7946,user_7946@gmail.com,Automation,18
Student_7947,user_7947@gmail.com,Unknown,16
Student_7948,user_7948@email.com,Business,14
Student_7949,user_7949@gmail.com,Unknown,27
Student_7950,user_7950@email.com,Computing,40
Student_7951,user_7951@gmail.com,Automation,25
Student_7952,user_7952@student.ac.uk,Business,23
Student_7953,user_7953@student.ac.uk,Computing,22
Student_7954,user_7954@gmail.com,Business,15
Student_7955,user_7955.email.com,Business,45
Student_7956,user_7956@email.com,Unknown,17
Student_7957,user_7957@email.com,Unknown,29
Student_7958,user_7958.email.com,Automation,28
Student_7959,user_7959@email.com,Computing,40
Student_7960,user_7960@gmail.com,Business,28
Student_7961,user_7961@email.com,Unknown,41
Student_7962,user_7962@gmail.com,Automation,37
Student_7963,user_7963.email.com,Business,30
Student_7964,user_7964@email.com,Computing,45
Student_7965,user_7965.email.com,Unknown,30
Student_7966,user_7966@email.com,Unknown,17
Student_7967,user_7967@email.com,Business,41
Student_7968,user_7968@student.ac.uk,Unknown,17
Student_7969,user_7969@gmail.com,Unknown,41
Student_7970,user_7970.email.com,Computing,28
Student_7971,user_7971.email.com,Unknown,33
Student_7972,user_7972@email.com,Unknown,35
Student_7973,user_7973.email.com,Unknown,42
Student_7974,user_7974@student.ac.uk,Business,15
Student_7975,user_7975@gmail.com,Unknown,37
Student_7976,user_7976.email.com,Automation,20
Student_7977,user_7977@student.ac.uk,Automation,39
Student_7978,user_7978@gmail.com,Unknown,14
Student_7979,user_7979@email.com,Computing,28
Student_7980,user_7980.email.com,Computing,28
Student_7981,user_7981@email.com,Unknown,19
Student_7982,user_7982@gmail.com,Unknown,29
Student_7983,user_7983@student.ac.uk,Unknown,14
Student_7984,user_7984@email.com,Computing,45
Student_7985,user_7985@email.com,Business,35
Student_7986,user_7986.email.com,Unknown,23
Student_7987,user_7987.email.com,Automation,44
Student_7988,user_7988@student.ac.uk,Computing,28
Student_7989,user_7989@gmail.com,Unknown,42
Student_7990,user_7990@student.ac.uk,Computing,44
Student_7991,user_7991.email.com,Unknown,22
Student_7992,user_7992@student.ac.uk,Automation,25
Student_7993,user_7993.email.com,Unknown,15
Student_7994,user_7994.email.com,Automation,21
Student_7995,user_7995@email.com,Automation,28
Student_7996,user_7996.email.com,Computing,32
Student_7997,user_7997@email.com,Business,22
Student_7998,user_7998@student.ac.uk,Computing,27
Student_7999,user_7999@gmail.com,Unknown,18
Student_8000,user_8000.email.com,Business,27
Student_8001,user_8001@gmail.com,Automation,42
Student_8002,user_8002.email.com,Unknown,21
Student_8003,user_8003@gmail.com,Automation,32
Student_8004,user_8004@student.ac.uk,Unknown,22
Student_8005,user_8005.email.com,Business,20
Student_8006,user_8006.email.com,Computing,25
Student_8007,user_8007@gmail.com,Computing,17
Student_8008,user_8008@gmail.com,Business,43
Student_8009,user_8009.email.com,Business,34
Student_8010,user_8010.email.com,Business,27
Student_8011,user_8011@student.ac.uk,Business,23
Student_8012,user_8012@email.com,Automation,16
Student_8013,user_8013@gmail.com,Unknown,14
Student_8014,user_8014@gmail.com,Unknown,32
Student_8015,user_8015.email.com,Business,15
Student_8016,user_8016@email.com,Unknown,43
Student_8017,user_8017@gmail.com,Business,38
Student_8018,user_8018@email.com,Computing,24
Student_8019,user_8019@email.com,Unknown,15
Student_8020,user_8020.email.com,Computing,14
Student_8021,user_8021.email.com,Unknown,34
Student_8022,user_8022@student.ac.uk,Unknown,20
Student_8023,user_8023@student.ac.uk,Computing,26
Student_8024,user_8024.email.com,Unknown,40
Student_8025,user_8025@email.com,Unknown,42
Student_8026,user_8026@gmail.com,Computing,37
Student_8027,user_8027@student.ac.uk,Unknown,29
Student_8028,user_8028@student.ac.uk,Automation,35
Student_8029,user_8029@gmail.com,Automation,35
Student_8030,user_8030.email.com,Automation,27
Student_8031,user_8031@gmail.com,Automation,37
Student_8032,user_8032@gmail.com,Automation,36
Student_8033,user_8033@gmail.com,Automation,42
Student_8034,user_8034@gmail.com,Computing,14
Student_8035,user_8035@gmail.com,Unknown,17
Student_8036,user_8036@gmail.com,Unknown,28
Student_8037,user_8037@student.ac.uk,Automation,22
Student_8038,user_8038@student.ac.uk,Computing,38
Student_8039,user_8039.email.com,Business,18
Student_8040,user_8040@gmail.com,Business,23
Student_8041,user_8041@email.com,Business,33
Student_8042,user_8042@student.ac.uk,Computing,27
Student_8043,user_8043.email.com,Unknown,30
Student_8044,user_8044@student.ac.uk,Business,18
Student_8045,user_8045@email.com,Automation,39
Student_8046,user_8046@student.ac.uk,Computing,39
Student_8047,user_8047@student.ac.uk,Business,14
Student_8048,user_8048@student.ac.uk,Automation,39
Student_8049,user_8049@student.ac.uk,Computing,24
Student_8050,user_8050.email.com,Automation,41
Student_8051,user_8051@email.com,Automation,22
Student_8052,user_8052@email.com,Business,24
Student_8053,user_8053@email.com,Business,22
Student_8054,user_8054@student.ac.uk,Business,23
Student_8055,user_8055.email.com,Computing,28
Student_8056,user_8056.email.com,Business,23
Student_8057,user_8057@gmail.com,Unknown,16
Student_8058,user_8058.email.com,Business,40
Student_8059,user_8059.email.com,Unknown,32
Student_8060,user_8060@student.ac.uk,Computing,14
Student_8061,user_8061.email.com,Unknown,37
Student_8062,user_8062@email.com,Business,38
Student_8063,user_8063.email.com,Unknown,41
Student_8064,user_8064@email.com,Computing,17
Student_8065,user_8065@student.ac.uk,Business,29
Student_8066,user_8066.email.com,Automation,41
Student_8067,user_8067@gmail.com,Business,24
Student_8068,user_8068@student.ac.uk,Business,23
Student_8069,user_8069@student.ac.uk,Unknown,33
Student_8070,user_8070.email.com,Business,21
Student_8071,user_8071.email.com,Business,39
Student_8072,user_8072@email.com,Computing,23
Student_8073,user_8073.email.com,Business,15
Student_8074,user_8074@gmail.com,Business,36
Student_8075,user_8075@student.ac.uk,Computing,31
Student_8076,user_8076@email.com,Automation,16
Student_8077,user_8077@gmail.com,Business,39
Student_8078,user_8078@gmail.com,Computing,29
Student_8079,user_8079@gmail.com,Business,27
Student_8080,user_8080.email.com,Computing,39
Student_8081,user_8081.email.com,Computing,14
Student_8082,user_8082@email.com,Unknown,27
Student_8083,user_8083@email.com,Business,38
Student_8084,user_8084@email.com,Unknown,24
Student_8085,user_8085@gmail.com,Unknown,34
Student_8086,user_8086@student.ac.uk,Business,39
Student_8087,user_8087@email.com,Unknown,24
Student_8088,user_8088@email.com,Computing,42
Student_8089,user_8089@gmail.com,Automation,17
Student_8090,user_8090.email.com,Unknown,15
Student_8091,user_8091@student.ac.uk,Unknown,20
Student_8092,user_8092.email.com,Computing,42
Student_8093,user_8093@email.com,Business,27
Student_8094,user_8094@email.com,Computing,19
Student_8095,user_8095.email.com,Automation,33
Student_8096,user_8096@email.com,Automation,44
Student_8097,user_8097@email.com,Unknown,26
Student_8098,user_8098.email.com,Business,15
Student_8099,user_8099@gmail.com,Unknown,30
Student_8100,user_8100@gmail.com,Automation,15
Student_8101,user_8101@gmail.com,Unknown,27
Student_8102,user_8102@email.com,Unknown,32
Student_8103,user_8103.email.com,Computing,45
Student_8104,user_8104@email.com,Automation,29
Student_8105,user_8105@student.ac.uk,Business,29
Student_8106,user_8106@student.ac.uk,Unknown,21
Student_8107,user_8107@student.ac.uk,Computing,43
Student_8108,user_8108@gmail.com,Unknown,18
Student_8109,user_8109.email.com,Automation,24
Student_8110,user_8110@email.com,Unknown,45
Student_8111,user_8111@student.ac.uk,Automation,37
Student_8112,user_8112@gmail.com,Computing,15
Student_8113,user_8113@student.ac.uk,Computing,24
Student_8114,user_8114.email.com,Automation,45
Student_8115,user_8115.email.com,Unknown,42
Student_8116,user_8116.email.com,Business,20
Student_8117,user_8117@email.com,Unknown,34
Student_8118,user_8118.email.com,Automation,22
Student_8119,user_8119.email.com,Computing,18
Student_8120,user_8120@email.com,Unknown,27
Student_8121,user_8121@email.com,Computing,24
Student_8122,user_8122@student.ac.uk,Unknown,38
Student_8123,user_8123@student.ac.uk,Automation,42
Student_8124,user_8124@student.ac.uk,Computing,20
Student_8125,user_8125.email.com,Computing,26
Student_8126,user_8126@email.com,Business,23
Student_8127,user_8127@email.com,Unknown,37
Student_8128,user_8128@email.com,Business,30
Student_8129,user_8129@student.ac.uk,Unknown,25
Student_8130,user_8130.email.com,Computing,33
Student_8131,user_8131.email.com,Computing,42
Student_8132,user_8132@gmail.com,Computing,35
Student_8133,user_8133.email.com,Unknown,41
Student_8134,user_8134@email.com,Unknown,32
Student_8135,user_8135.email.com,Business,43
Student_8136,user_8136@gmail.com,Automation,40
Student_8137,user_8137@gmail.com,Business,14
Student_8138,user_8138@student.ac.uk,Computing,17
Student_8139,user_8139@gmail.com,Unknown,36
Student_8140,user_8140@email.com,Business,42
Student_8141,user_8141@gmail.com,Automation,23
Student_8142,user_8142@email.com,Computing,27
Student_8143,user_8143@email.com,Unknown,38
Student_8144,user_8144@gmail.com,Automation,31
Student_8145,user_8145@student.ac.uk,Unknown,34
Student_8146,user_8146@email.com,Automation,27
Student_8147,user_8147.email.com,Automation,19
Student_8148,user_8148.email.com,Automation,26
Student_8149,user_8149@student.ac.uk,Computing,28
Student_8150,user_8150@email.com,Unknown,28
Student_8151,user_8151.email.com,Business,30
Student_8152,user_8152@gmail.com,Automation,29
Student_8153,user_8153.email.com,Unknown,45
Student_8154,user_8154@student.ac.uk,Computing,29
Student_8155,user_8155.email.com,Automation,42
Student_8156,user_8156@email.com,Computing,15
Student_8157,user_8157@email.com,Computing,35
Student_8158,user_8158@gmail.com,Unknown,38
Student_8159,user_8159@student.ac.uk,Automation,25
Student_8160,user_8160@email.com,Unknown,31
Student_8161,user_8161@email.com,Business,28
Student_8162,user_8162@gmail.com,Automation,22
Student_8163,user_8163@student.ac.uk,Automation,44
Student_8164,user_8164@email.com,Automation,39
Student_8165,user_8165@student.ac.uk,Business,14
Student_8166,user_8166@student.ac.uk,Unknown,27
Student_8167,user_8167@student.ac.uk,Automation,36
Student_8168,user_8168.email.com,Computing,14
Student_8169,user_8169@student.ac.uk,Unknown,30
Student_8170,user_8170.email.com,Unknown,28
Student_8171,user_8171@email.com,Automation,20
Student_8172,user_8172@student.ac.uk,Unknown,28
Student_8173,user_8173@student.ac.uk,Business,22
Student_8174,user_8174@student.ac.uk,Computing,42
Student_8175,user_8175@gmail.com,Business,42
Student_8176,user_8176.email.com,Automation,45
Student_8177,user_8177@student.ac.uk,Automation,18
Student_8178,user_8178.email.com,Unknown,29
Student_8179,user_8179.email.com,Computing,17
Student_8180,user_8180@gmail.com,Unknown,39
Student_8181,user_8181@student.ac.uk,Business,38
Student_8182,user_8182@gmail.com,Automation,23
Student_8183,user_8183@gmail.com,Automation,38
Student_8184,user_8184@student.ac.uk,Automation,15
Student_8185,user_8185@email.com,Automation,26
Student_8186,user_8186.email.com,Automation,33
Student_8187,user_8187@email.com,Computing,40
Student_8188,user_8188@email.com,Unknown,14
Student_8189,user_8189@gmail.com,Computing,26
Student_8190,user_8190@email.com,Business,35
Student_8191,user_8191@student.ac.uk,Business,44
Student_8192,user_8192.email.com,Business,27
Student_8193,user_8193@gmail.com,Unknown,35
Student_8194,user_8194@student.ac.uk,Automation,44
Student_8195,user_8195@student.ac.uk,Automation,18
Student_8196,user_8196.email.com,Business,17
Student_8197,user_8197@gmail.com,Unknown,21
Student_8198,user_8198@email.com,Computing,25
Student_8199,user_8199.email.com,Business,25
Student_8200,user_8200@gmail.com,Unknown,18
Student_8201,user_8201@student.ac.uk,Business,33
Student_8202,user_8202@student.ac.uk,Computing,15
Student_8203,user_8203@student.ac.uk,Business,39
Student_8204,user_8204.email.com,Unknown,36
Student_8205,user_8205@gmail.com,Automation,21
Student_8206,user_8206.email.com,Automation,25
Student_8207,user_8207@email.com,Automation,37
Student_8208,user_8208.email.com,Business,28
Student_8209,user_8209@email.com,Unknown,28
Student_8210,user_8210@email.com,Automation,34
Student_8211,user_8211@email.com,Business,22
Student_8212,user_8212@email.com,Business,37
Student_8213,user_8213.email.com,Unknown,15
Student_8214,user_8214@email.com,Automation,41
Student_8215,user_8215@student.ac.uk,Computing,34
Student_8216,user_8216@student.ac.uk,Automation,24
Student_8217,user_8217.email.com,Computing,20
Student_8218,user_8218@student.ac.uk,Automation,23
Student_8219,user_8219.email.com,Unknown,45
Student_8220,user_8220@student.ac.uk,Business,19
Student_8221,user_8221@email.com,Computing,44
Student_8222,user_8222@gmail.com,Automation,36
Student_8223,user_8223@student.ac.uk,Business,43
Student_8224,user_8224@student.ac.uk,Business,44
Student_8225,user_8225@email.com,Automation,44
Student_8226,user_8226.email.com,Automation,15
Student_8227,user_8227@gmail.com,Business,32
Student_8228,user_8228.email.com,Automation,18
Student_8229,user_8229@gmail.com,Unknown,24
Student_8230,user_8230.email.com,Automation,19
Student_8231,user_8231@gmail.com,Automation,21
Student_8232,user_8232@student.ac.uk,Automation,26
Student_8233,user_8233@student.ac.uk,Computing,45
Student_8234,user_8234@gmail.com,Unknown,22
Student_8235,user_8235.email.com,Unknown,26
Student_8236,user_8236@student.ac.uk,Unknown,34
Student_8237,user_8237@student.ac.uk,Computing,38
Student_8238,user_8238@email.com,Automation,21
Student_8239,user_8239@email.com,Automation,23
Student_8240,user_8240@gmail.com,Automation,14
Student_8241,user_8241@student.ac.uk,Unknown,15
Student_8242,user_8242@student.ac.uk,Business,45
Student_8243,user_8243.email.com,Business,43
Student_8244,user_8244.email.com,Business,41
Student_8245,user_8245@email.com,Automation,41
Student_8246,user_8246@student.ac.uk,Unknown,37
Student_8247,user_8247.email.com,Business,30
Student_8248,user_8248.email.com,Business,16
Student_8249,user_8249.email.com,Computing,35
Student_8250,user_8250.email.com,Unknown,40
Student_8251,user_8251.email.com,Unknown,44
Student_8252,user_8252@student.ac.uk,Business,20
Student_8253,user_8253@student.ac.uk,Computing,42
Student_8254,user_8254.email.com,Computing,26
Student_8255,user_8255@email.com,Computing,34
Student_8256,user_8256@email.com,Business,15
Student_8257,user_8257@student.ac.uk,Computing,41
Student_8258,user_8258@gmail.com,Computing,36
Student_8259,user_8259@gmail.com,Automation,27
Student_8260,user_8260.email.com,Automation,17
Student_8261,user_8261.email.com,Computing,26
Student_8262,user_8262@student.ac.uk,Unknown,22
Student_8263,user_8263@gmail.com,Unknown,32
Student_8264,user_8264@email.com,Business,41
Student_8265,user_8265@email.com,Automation,21
Student_8266,user_8266@gmail.com,Automation,38
Student_8267,user_8267@email.com,Automation,33
Student_8268,user_8268.email.com,Unknown,15
Student_8269,user_8269@email.com,Computing,22
Student_8270,user_8270@gmail.com,Business,41
Student_8271,user_8271.email.com,Computing,41
Student_8272,user_8272@student.ac.uk,Computing,32
Student_8273,user_8273@gmail.com,Computing,39
Student_8274,user_8274@gmail.com,Computing,15
Student_8275,user_8275@student.ac.uk,Business,23
Student_8276,user_8276@student.ac.uk,Automation,19
Student_8277,user_8277@email.com,Business,22
Student_8278,user_8278@email.com,Computing,16
Student_8279,user_8279@email.com,Business,28
Student_8280,user_8280@gmail.com,Business,35
Student_8281,user_8281@gmail.com,Unknown,35
Student_8282,user_8282@email.com,Automation,44
Student_8283,user_8283@gmail.com,Business,43
Student_8284,user_8284@student.ac.uk,Computing,25
Student_8285,user_8285.email.com,Unknown,30
Student_8286,user_8286.email.com,Computing,45
Student_8287,user_8287@gmail.com,Business,35
Student_8288,user_8288.email.com,Automation,19
Student_8289,user_8289@email.com,Computing,25
Student_8290,user_8290.email.com,Computing,14
Student_8291,user_8291.email.com,Automation,36
Student_8292,user_8292@email.com,Unknown,44
Student_8293,user_8293@gmail.com,Computing,25
Student_8294,user_8294@email.com,Unknown,25
Student_8295,user_8295.email.com,Business,23
Student_8296,user_8296@email.com,Computing,25
Student_8297,user_8297@student.ac.uk,Business,44
Student_8298,user_8298@email.com,Computing,30
Student_8299,user_8299@student.ac.uk,Automation,41
Student_8300,user_8300.email.com,Unknown,29
Student_8301,user_8301.email.com,Business,44
Student_8302,user_8302@gmail.com,Unknown,44
Student_8303,user_8303@gmail.com,Computing,44
Student_8304,user_8304.email.com,Computing,41
Student_8305,user_8305@student.ac.uk,Unknown,43
Student_8306,user_8306@email.com,Business,37
Student_8307,user_8307@email.com,Business,18
Student_8308,user_8308@gmail.com,Unknown,22
Student_8309,user_8309@student.ac.uk,Business,43
Student_8310,user_8310@gmail.com,Business,15
Student_8311,user_8311@email.com,Automation,14
Student_8312,user_8312.email.com,Business,44
Student_8313,user_8313@gmail.com,Automation,38
Student_8314,user_8314@email.com,Unknown,29
Student_8315,user_8315@student.ac.uk,Computing,44
Student_8316,user_8316@gmail.com,Business,22
Student_8317,user_8317@email.com,Automation,39
Student_8318,user_8318.email.com,Automation,41
Student_8319,user_8319@student.ac.uk,Automation,31
Student_8320,user_8320@email.com,Automation,40
Student_8321,user_8321.email.com,Unknown,42
Student_8322,user_8322@gmail.com,Unknown,23
Student_8323,user_8323@student.ac.uk,Automation,35
Student_8324,user_8324.email.com,Business,30
Student_8325,user_8325.email.com,Unknown,37
Student_8326,user_8326.email.com,Unknown,25
Student_8327,user_8327@email.com,Computing,40
Student_8328,user_8328@gmail.com,Computing,36
Student_8329,user_8329.email.com,Automation,39
Student_8330,user_8330@email.com,Automation,37
Student_8331,user_8331.email.com,Unknown,44
Student_8332,user_8332@email.com,Business,29
Student_8333,user_8333@email.com,Computing,15
Student_8334,user_8334@email.com,Computing,44
Student_8335,user_8335.email.com,Computing,15
Student_8336,user_8336@email.com,Unknown,44
Student_8337,user_8337@student.ac.uk,Computing,19
Student_8338,user_8338.email.com,Unknown,33
Student_8339,user_8339@gmail.com,Unknown,30
Student_8340,user_8340@email.com,Business,20
Student_8341,user_8341.email.com,Business,21
Student_8342,user_8342.email.com,Computing,17
Student_8343,user_8343@gmail.com,Business,21
Student_8344,user_8344@gmail.com,Unknown,14
Student_8345,user_8345@student.ac.uk,Unknown,14
Student_8346,user_8346@gmail.com,Business,30
Student_8347,user_8347@student.ac.uk,Automation,34
Student_8348,user_8348@student.ac.uk,Unknown,14
Student_8349,user_8349@email.com,Automation,25
Student_8350,user_8350@gmail.com,Computing,28
Student_8351,user_8351.email.com,Unknown,19
Student_8352,user_8352@student.ac.uk,Business,14
Student_8353,user_8353@gmail.com,Automation,42
Student_8354,user_8354@gmail.com,Automation,33
Student_8355,user_8355.email.com,Business,30
Student_8356,user_8356@email.com,Automation,26
Student_8357,user_8357@email.com,Unknown,19
Student_8358,user_8358.email.com,Computing,31
Student_8359,user_8359.email.com,Unknown,43
Student_8360,user_8360.email.com,Automation,33
Student_8361,user_8361@gmail.com,Automation,43
Student_8362,user_8362@email.com,Computing,17
Student_8363,user_8363@gmail.com,Computing,44
Student_8364,user_8364@gmail.com,Automation,37
Student_8365,user_8365@student.ac.uk,Business,22
Student_8366,user_8366@student.ac.uk,Business,31
Student_8367,user_8367@email.com,Business,16
Student_8368,user_8368@email.com,Computing,31
Student_8369,user_8369@gmail.com,Automation,26
Student_8370,user_8370@email.com,Computing,32
Student_8371,user_8371.email.com,Unknown,40
Student_8372,user_8372@email.com,Unknown,27
Student_8373,user_8373.email.com,Automation,35
Student_8374,user_8374.email.com,Unknown,16
Student_8375,user_8375.email.com,Computing,43
Student_8376,user_8376@email.com,Computing,41
Student_8377,user_8377@gmail.com,Business,16
Student_8378,user_8378.email.com,Computing,17
Student_8379,user_8379@gmail.com,Business,39
Student_8380,user_8380@email.com,Automation,28
Student_8381,user_8381@email.com,Computing,45
Student_8382,user_8382@email.com,Automation,26
Student_8383,user_8383.email.com,Automation,22
Student_8384,user_8384@email.com,Computing,44
Student_8385,user_8385@student.ac.uk,Automation,14
Student_8386,user_8386@student.ac.uk,Automation,20
Student_8387,user_8387@email.com,Business,38
Student_8388,user_8388.email.com,Automation,44
Student_8389,user_8389@email.com,Computing,31
Student_8390,user_8390@email.com,Automation,17
Student_8391,user_8391@email.com,Business,20
Student_8392,user_8392@gmail.com,Business,14
Student_8393,user_8393@gmail.com,Automation,35
Student_8394,user_8394@gmail.com,Business,42
Student_8395,user_8395@email.com,Computing,43
Student_8396,user_8396@student.ac.uk,Business,15
Student_8397,user_8397@student.ac.uk,Automation,39
Student_8398,user_8398@email.com,Unknown,45
Student_8399,user_8399.email.com,Unknown,24
Student_8400,user_8400@gmail.com,Business,14
Student_8401,user_8401@gmail.com,Automation,24
Student_8402,user_8402.email.com,Automation,42
Student_8403,user_8403@gmail.com,Business,44
Student_8404,user_8404@email.com,Computing,27
Student_8405,user_8405.email.com,Unknown,37
Student_8406,user_8406@gmail.com,Automation,22
Student_8407,user_8407@gmail.com,Business,29
Student_8408,user_8408@gmail.com,Unknown,30
Student_8409,user_8409@email.com,Automation,18
Student_8410,user_8410.email.com,Unknown,33
Student_8411,user_8411@gmail.com,Computing,31
Student_8412,user_8412@student.ac.uk,Automation,40
Student_8413,user_8413@gmail.com,Automation,15
Student_8414,user_8414.email.com,Automation,35
Student_8415,user_8415.email.com,Unknown,14
Student_8416,user_8416@gmail.com,Computing,36
Student_8417,user_8417@student.ac.uk,Computing,28
Student_8418,user_8418.email.com,Computing,28
Student_8419,user_8419@gmail.com,Business,43
Student_8420,user_8420@gmail.com,Unknown,42
Student_8421,user_8421.email.com,Unknown,26
Student_8422,user_8422@student.ac.uk,Automation,32
Student_8423,user_8423@gmail.com,Automation,32
Student_8424,user_8424@gmail.com,Computing,41
Student_8425,user_8425.email.com,Computing,44
Student_8426,user_8426@student.ac.uk,Automation,20
Student_8427,user_8427.email.com,Automation,24
Student_8428,user_8428@student.ac.uk,Computing,19
Student_8429,user_8429@email.com,Automation,14
Student_8430,user_8430@gmail.com,Unknown,23
Student_8431,user_8431@student.ac.uk,Automation,33
Student_8432,user_8432.email.com,Computing,32
Student_8433,user_8433@gmail.com,Computing,22
Student_8434,user_8434@email.com,Computing,43
Student_8435,user_8435.email.com,Automation,35
Student_8436,user_8436@gmail.com,Computing,25
Student_8437,user_8437@gmail.com,Business,25
Student_8438,user_8438@gmail.com,Computing,37
Student_8439,user_8439@gmail.com,Unknown,44
Student_8440,user_8440@email.com,Computing,44
Student_8441,user_8441@gmail.com,Unknown,44
Student_8442,user_8442@gmail.com,Unknown,23
Student_8443,user_8443@gmail.com,Automation,15
Student_8444,user_8444@email.com,Business,43
Student_8445,user_8445@email.com,Automation,36
Student_8446,user_8446@student.ac.uk,Computing,23
Student_8447,user_8447@gmail.com,Computing,28
Student_8448,user_8448@student.ac.uk,Business,42
Student_8449,user_8449@gmail.com,Business,41
Student_8450,user_8450@gmail.com,Business,42
Student_8451,user_8451@student.ac.uk,Business,25
Student_8452,user_8452@gmail.com,Unknown,42
Student_8453,user_8453@gmail.com,Computing,14
Student_8454,user_8454@student.ac.uk,Automation,15
Student_8455,user_8455@student.ac.uk,Business,29
Student_8456,user_8456.email.com,Unknown,25
Student_8457,user_8457@email.com,Unknown,26
Student_8458,user_8458@gmail.com,Automation,28
Student_8459,user_8459@gmail.com,Automation,44
Student_8460,user_8460@gmail.com,Business,35
Student_8461,user_8461@student.ac.uk,Unknown,45
Student_8462,user_8462@email.com,Unknown,16
Student_8463,user_8463@student.ac.uk,Automation,33
Student_8464,user_8464@student.ac.uk,Automation,31
Student_8465,user_8465@email.com,Business,36
Student_8466,user_8466@email.com,Business,22
Student_8467,user_8467.email.com,Computing,17
Student_8468,user_8468@gmail.com,Business,40
Student_8469,user_8469@email.com,Unknown,40
Student_8470,user_8470.email.com,Business,33
Student_8471,user_8471@gmail.com,Unknown,37
Student_8472,user_8472@email.com,Computing,36
Student_8473,user_8473@gmail.com,Business,39
Student_8474,user_8474@student.ac.uk,Unknown,44
Student_8475,user_8475@gmail.com,Unknown,34
Student_8476,user_8476@gmail.com,Automation,38
Student_8477,user_8477@gmail.com,Business,41
Student_8478,user_8478@student.ac.uk,Unknown,22
Student_8479,user_8479@gmail.com,Unknown,39
Student_8480,user_8480@gmail.com,Automation,34
Student_8481,user_8481@gmail.com,Automation,15
Student_8482,user_8482@student.ac.uk,Unknown,42
Student_8483,user_8483.email.com,Unknown,41
Student_8484,user_8484@email.com,Unknown,17
Student_8485,user_8485@gmail.com,Automation,42
Student_8486,user_8486@student.ac.uk,Business,41
Student_8487,user_8487.email.com,Unknown,39
Student_8488,user_8488@student.ac.uk,Business,43
Student_8489,user_8489@gmail.com,Automation,21
Student_8490,user_8490@student.ac.uk,Business,42
Student_8491,user_8491@gmail.com,Computing,40
Student_8492,user_8492.email.com,Computing,43
Student_8493,user_8493@gmail.com,Business,22
Student_8494,user_8494.email.com,Computing,45
Student_8495,user_8495@email.com,Computing,42
Student_8496,user_8496.email.com,Computing,35
Student_8497,user_8497.email.com,Automation,34
Student_8498,user_8498@gmail.com,Computing,31
Student_8499,user_8499@gmail.com,Business,34
Student_8500,user_8500@student.ac.uk,Automation,37
Student_8501,user_8501@student.ac.uk,Computing,27
Student_8502,user_8502@email.com,Unknown,20
Student_8503,user_8503@student.ac.uk,Business,28
Student_8504,user_8504@gmail.com,Computing,29
Student_8505,user_8505@email.com,Automation,25
Student_8506,user_8506@gmail.com,Computing,37
Student_8507,user_8507@email.com,Automation,24
Student_8508,user_8508@student.ac.uk,Automation,18
Student_8509,user_8509@email.com,Computing,17
Student_8510,user_8510@email.com,Unknown,25
Student_8511,user_8511@email.com,Business,17
Student_8512,user_8512.email.com,Computing,38
Student_8513,user_8513.email.com,Automation,18
Student_8514,user_8514.email.com,Unknown,25
Student_8515,user_8515@email.com,Computing,31
Student_8516,user_8516@email.com,Business,26
Student_8517,user_8517.email.com,Business,20
Student_8518,user_8518.email.com,Business,35
Student_8519,user_8519@student.ac.uk,Business,32
Student_8520,user_8520@student.ac.uk,Unknown,45
Student_8521,user_8521@gmail.com,Business,27
Student_8522,user_8522@student.ac.uk,Business,38
Student_8523,user_8523@student.ac.uk,Business,14
Student_8524,user_8524@student.ac.uk,Automation,35
Student_8525,user_8525.email.com,Business,39
Student_8526,user_8526@gmail.com,Automation,43
Student_8527,user_8527@gmail.com,Business,28
